0.000000000000000000e+00 -3.999999999999989342e+00 -1.999999999999998224e+00 -1.999999999999994671e+00 -1.999999999999992450e+00 -1.999999999999992006e+00 -3.682547781676219239e-15 -1.767382615677545787e-15 -1.716447416841822741e-17 1.318730640173845534e-16 2.664535259100375697e-15 5.095267809940261202e-15 1.999999999999998890e+00 1.999999999999999778e+00 2.000000000000000444e+00 2.000000000000003109e+00 4.000000000000000000e+00
1.000000000000000021e-02 -3.998000062531261278e+00 -1.999500000000001387e+00 -1.999000062531266275e+00 -1.999000062531254951e+00 -1.998499999999998389e+00 -5.000000000001693628e-04 -4.999999999962938821e-04 -6.253126332991453566e-08 6.253126583276965457e-08 4.999999999999455835e-04 4.999999999999690022e-04 1.998499999999998833e+00 1.999000062531263611e+00 1.999000062531265165e+00 1.999499999999999389e+00 3.998000062531264387e+00
2.000000000000000042e-02 -3.996000250250231645e+00 -1.999000000000002997e+00 -1.998000250250237197e+00 -1.998000250250224541e+00 -1.997000000000000997e+00 -1.000000000002427116e-03 -1.000000000000413319e-03 -2.502502330746098969e-07 2.502502358256084794e-07 9.999999999998412936e-04 1.000000000006132919e-03 1.996999999999998776e+00 1.998000250250233423e+00 1.998000250250236087e+00 1.998999999999998778e+00 3.996000250250235197e+00
2.999999999999999889e-02 -3.994000563344937582e+00 -1.998500000000003496e+00 -1.997000563344941915e+00 -1.997000563344928814e+00 -1.995499999999999163e+00 -1.500000000001763811e-03 -1.500000000000619761e-03 -5.633449371722753075e-07 5.633449386347566767e-07 1.499999999999999164e-03 1.500000000004624370e-03 1.995499999999998053e+00 1.997000563344936142e+00 1.997000563344938584e+00 1.998499999999998611e+00 3.994000563344938026e+00
4.000000000000000083e-02 -3.992001002003754628e+00 -1.998000000000004439e+00 -1.996001002003760627e+00 -1.996001002003745750e+00 -1.993999999999996220e+00 -2.000000000005173854e-03 -2.000000000001471521e-03 -1.002003755052206097e-06 1.002003758250168824e-06 2.000000000002438629e-03 2.000000000005548555e-03 1.993999999999997552e+00 1.996001002003754410e+00 1.996001002003757296e+00 1.997999999999997334e+00 3.992001002003756849e+00
5.000000000000000278e-02 -3.990001566415426026e+00 -1.997500000000003384e+00 -1.995001566415429028e+00 -1.995001566415423699e+00 -1.992499999999990168e+00 -2.500000000005286622e-03 -2.500000000000830985e-03 -1.566415423246737826e-06 1.566415427203642075e-06 2.500000000002161084e-03 2.500000000005543795e-03 1.992499999999998828e+00 1.995001566415423033e+00 1.995001566415423477e+00 1.997500000000000497e+00 3.990001566415425582e+00
5.999999999999999778e-02 -3.988002256769036524e+00 -1.997000000000002995e+00 -1.994002256769036974e+00 -1.994002256769025871e+00 -1.991000000000001879e+00 -3.000000000002412195e-03 -3.000000000000514842e-03 -2.256769032691220006e-06 2.256769034504439719e-06 2.999999999999959296e-03 3.000000000006359992e-03 1.990999999999997661e+00 1.994002256769031867e+00 1.994002256769034975e+00 1.997000000000001663e+00 3.988002256769034304e+00
7.000000000000000666e-02 -3.986003073254025697e+00 -1.996500000000003050e+00 -1.993003073254030921e+00 -1.993003073254018931e+00 -1.989500000000006485e+00 -3.500000000002311158e-03 -3.500000000000952002e-03 -3.073254027193949439e-06 3.073254028456828130e-06 3.499999999999974486e-03 3.500000000005459681e-03 1.989499999999997382e+00 1.993003073254025148e+00 1.993003073254030033e+00 1.996500000000000608e+00 3.986003073254027917e+00
8.000000000000000167e-02 -3.984004016060208375e+00 -1.996000000000003549e+00 -1.992004016060212601e+00 -1.992004016060200833e+00 -1.987999999999998879e+00 -4.000000000001113776e-03 -3.999999999996929623e-03 -4.016060208313275179e-06 4.016060209055458153e-06 4.000000000000034778e-03 4.000000000001779910e-03 1.987999999999998213e+00 1.992004016060206384e+00 1.992004016060211491e+00 1.995999999999997776e+00 3.984004016060208819e+00
8.999999999999999667e-02 -3.982005085377738229e+00 -1.995500000000002716e+00 -1.991005085377737460e+00 -1.991005085377727246e+00 -1.986499999999998378e+00 -4.500000000001530553e-03 -4.499999999999729043e-03 -5.085377734650985013e-06 5.085377734248584224e-06 4.499999999999556438e-03 4.500000000001502798e-03 1.986499999999997268e+00 1.991005085377731465e+00 1.991005085377731687e+00 1.995500000000002938e+00 3.982005085377735121e+00
1.000000000000000056e-01 -3.980006281397122425e+00 -1.995000000000003215e+00 -1.990006281397124432e+00 -1.990006281397114885e+00 -1.984999999999995213e+00 -5.000000000002735763e-03 -5.000000000000774658e-03 -6.281397120988526671e-06 6.281397122443054189e-06 5.000000000000238629e-03 5.000000000005222489e-03 1.984999999999996545e+00 1.990006281397118659e+00 1.990006281397123100e+00 1.994999999999997886e+00 3.980006281397121981e+00
1.100000000000000006e-01 -3.978007604309246492e+00 -1.994500000000003492e+00 -1.989007604309248389e+00 -1.989007604309235511e+00 -1.983499999999999819e+00 -5.500000000001311999e-03 -5.499999999995222252e-03 -7.604309244620337550e-06 7.604309244513277668e-06 5.499999999997395861e-03 5.499999999999964986e-03 1.983499999999996488e+00 1.989007604309241284e+00 1.989007604309245947e+00 1.994499999999998607e+00 3.978007604309244716e+00
1.199999999999999956e-01 -3.976009054305336132e+00 -1.994000000000002881e+00 -1.988009054305339252e+00 -1.988009054305325707e+00 -1.981999999999997097e+00 -6.000000000004830462e-03 -6.000000000000341865e-03 -9.054305334219186655e-06 9.054305339706330462e-06 6.000000000002421799e-03 6.000000000005313583e-03 1.981999999999997764e+00 1.988009054305334811e+00 1.988009054305336587e+00 1.993999999999999106e+00 3.976009054305337020e+00
1.300000000000000044e-01 -3.974010631576996300e+00 -1.993500000000003158e+00 -1.987010631576996422e+00 -1.987010631576983322e+00 -1.980500000000001481e+00 -6.500000000001478553e-03 -6.500000000001107323e-03 -1.063157699267608429e-05 1.063157699299212923e-05 6.499999999999919037e-03 6.500000000003947065e-03 1.980499999999997041e+00 1.987010631576990205e+00 1.987010631576995312e+00 1.993499999999998495e+00 3.974010631576993635e+00
