0.000000000000000000e+00 -3.999999999999989342e+00 -1.999999999999998224e+00 -1.999999999999994671e+00 -1.999999999999992450e+00 -1.999999999999992006e+00 -3.682547781676219239e-15 -1.767382615677545787e-15 -1.716447416841822741e-17 1.318730640173845534e-16 2.664535259100375697e-15 5.095267809940261202e-15 1.999999999999998890e+00 1.999999999999999778e+00 2.000000000000000444e+00 2.000000000000003109e+00 4.000000000000000000e+00
1.000000000000000021e-02 -3.999333340278933946e+00 -1.999833333333333130e+00 -1.999666673612268353e+00 -1.999666673612265466e+00 -1.999499999999992061e+00 -1.666666666691694876e-04 -1.666666666665526030e-04 -6.945600148009756017e-09 6.945603416401299065e-09 1.666666666667044184e-04 1.666666666727753001e-04 1.999500000000000499e+00 1.999666673612267465e+00 1.999666673612269463e+00 1.999833333333334684e+00 3.999333340278935278e+00
2.000000000000000042e-02 -3.998666694453707038e+00 -1.999666666666666481e+00 -1.999333361120375852e+00 -1.999333361120373409e+00 -1.998999999999999000e+00 -3.333333333335458800e-04 -3.333333333312856438e-04 -2.778704182548162901e-08 2.778703823896699787e-08 3.333333333276415861e-04 3.333333333335741777e-04 1.999000000000000110e+00 1.999333361120372743e+00 1.999333361120376518e+00 1.999666666666656933e+00 3.998666694453709702e+00
2.999999999999999889e-02 -3.998000062531261278e+00 -1.999500000000001387e+00 -1.999000062531266275e+00 -1.999000062531254951e+00 -1.998499999999998389e+00 -5.000000000001693628e-04 -4.999999999962938821e-04 -6.253126332991453566e-08 6.253126583276965457e-08 4.999999999999455835e-04 4.999999999999690022e-04 1.998499999999998833e+00 1.999000062531263611e+00 1.999000062531265165e+00 1.999499999999999389e+00 3.998000062531264387e+00
4.000000000000000083e-02 -3.997333444518564427e+00 -1.999333333333334295e+00 -1.998666777851899168e+00 -1.998666777851898502e+00 -1.997999999999991783e+00 -6.666666666694779806e-04 -6.666666666666642592e-04 -1.111852297985727195e-07 1.111852330061384453e-07 6.666666666666348773e-04 6.666666666731983120e-04 1.997999999999999332e+00 1.998666777851897391e+00 1.998666777851900278e+00 1.999333333333331852e+00 3.997333444518564427e+00
5.000000000000000278e-02 -3.996666840422566480e+00 -1.999166666666667869e+00 -1.998333507089234518e+00 -1.998333507089228966e+00 -1.997500000000003162e+00 -8.333333333346744365e-04 -8.333333333335591177e-04 -1.737558987711919315e-07 1.737559016834609019e-07 8.333333333334675026e-04 8.333333333392693937e-04 1.997499999999999387e+00 1.998333507089232963e+00 1.998333507089236072e+00 1.999166666666666092e+00 3.996666840422566480e+00
5.999999999999999778e-02 -3.996000250250234309e+00 -1.999000000000002109e+00 -1.998000250250236753e+00 -1.998000250250223431e+00 -1.996999999999998554e+00 -1.000000000000523040e-03 -1.000000000000284515e-03 -2.502502336225572046e-07 2.502502357499673784e-07 1.000000000000007827e-03 1.000000000004219519e-03 1.996999999999998332e+00 1.998000250250232757e+00 1.998000250250235865e+00 1.998999999999999222e+00 3.996000250250234753e+00
7.000000000000000666e-02 -3.995333674008537450e+00 -1.998833333333336570e+00 -1.997667007341872969e+00 -1.997667007341868972e+00 -1.996499999999990393e+00 -1.166666666672043322e-03 -1.166666666667964120e-03 -3.406752015306774832e-07 3.406752048517664027e-07 1.166666666668976981e-03 1.166666666672896806e-03 1.996499999999998387e+00 1.997667007341868084e+00 1.997667007341868528e+00 1.998833333333334572e+00 3.995333674008536118e+00
8.000000000000000167e-02 -3.994667111704446327e+00 -1.998666666666668812e+00 -1.997333778371113810e+00 -1.997333778371102930e+00 -1.995999999999998886e+00 -1.333333333334473002e-03 -1.333333333333641419e-03 -4.450377774291476574e-07 4.450377795883602655e-07 1.333333333333572464e-03 1.333333333338366589e-03 1.995999999999998220e+00 1.997333778371110258e+00 1.997333778371114477e+00 1.998666666666664815e+00 3.994667111704445439e+00
8.999999999999999667e-02 -3.994000563344937582e+00 -1.998500000000003496e+00 -1.997000563344941915e+00 -1.997000563344928814e+00 -1.995499999999999163e+00 -1.500000000001763811e-03 -1.500000000000619761e-03 -5.633449371722753075e-07 5.633449386347566767e-07 1.499999999999999164e-03 1.500000000004624370e-03 1.995499999999998053e+00 1.997000563344936142e+00 1.997000563344938584e+00 1.998499999999998611e+00 3.994000563344938026e+00
